keggId	uniprotId	proteinNames	geneNames	txt_subunit	function	id_uniprot	complexPortal	complexPortal_uniprotId	complexPortal_protName	structure	interact	by_similarity	gene_from_structure	otherSubunits	subunitsFromName	otherIsoforms	isoformIndication	subunitIndication	sameEnzymeMembership	redundancy	stringSubunits	isoform	geneName_fromKEGG
113510	Q8TDG4	['Helicase POLQ-like', 'Mus308-like helicase', 'POLQ-like helicase']	['HELQ', 'HEL308']	Hexamer (PubMed:11751861). Interacts with POLN (PubMed:19995904).	Single-stranded DNA-dependent ATPase and 5' to 3' DNA helicase (PubMed:11751861). Involved in the repair of DNA cross-links and double-strand break (DSB) resistance. Participates in FANCD2-mediated repair. Forms a complex with POLN polymerase that participates in homologous recombination (HR) repair and is essential for cellular protection against DNA cross-links (PubMed:19995904).	['Q8TDG4', 'Q05DF9', 'Q502W9', 'Q659B8', 'Q6ZQX4', 'Q6ZTS4', 'Q96EX7']		[]	[]		['POLN']	[]	[]	['poln', 'pubmed', '19995904', 'with', 'poln', 'pubmed', '19995904', 's', 'with', 'poln', 'pubmed', '19995904']	[]	[]	False	False	False	[]	[]	['HELQ']	['HELQ', ' HEL308']
113675	Q96GA7	['Serine dehydratase-like', 'L-serine deaminase', 'L-serine dehydratase/L-threonine deaminase', 'L-threonine dehydratase', 'TDH', 'Serine dehydratase 2', 'SDH 2']	[]	Homodimer.	Has low serine dehydratase and threonine dehydratase activity.	['Q96GA7']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SDSL', 'SDS']	['SDSL', ' SDH_2', ' SDS-RS1', ' TDH', ' cSDH']
113675	A0A024RBL2	['L-serine ammonia-lyase']	['SDSL', 'hCG_40375']			['A0A024RBL2']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SDSL', 'SDS']	['SDSL', ' SDH_2', ' SDS-RS1', ' TDH', ' cSDH']
114134	Q96QE2	['Proton myo-inositol cotransporter', 'H(+)-myo-inositol symporter', 'Solute carrier family 2 member 13']	[]		H(+)-myo-inositol cotransporter (PubMed:11500374). Can also transport related stereoisomers (PubMed:11500374).	['Q96QE2', 'Q17S07']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC2A13']	['SLC2A13', ' HMIT']
114789	Q6KCM7	['Calcium-binding mitochondrial carrier protein SCaMC-2', 'Mitochondrial ATP-Mg/Pi carrier protein 3', 'Mitochondrial Ca(2+)-dependent solute carrier protein 3', 'Small calcium-binding mitochondrial carrier protein 2', 'Solute carrier family 25 member 25']	['SLC25A25', 'APC3', 'KIAA1896', 'MCSC3', 'SCAMC2', 'UNQ549/PRO1106']		Calcium-dependent mitochondrial solute carrier. Mitochondrial solute carriers shuttle metabolites, nucleotides, and cofactors through the mitochondrial inner membrane. May act as a ATP-Mg/Pi exchanger that mediates the transport of Mg-ATP in exchange for phosphate, catalyzing the net uptake or efflux of adenine nucleotides into or from the mitochondria.	['Q6KCM7', 'Q5SYW7', 'Q5SYW8', 'Q5SYX3', 'Q5VWU2', 'Q5VWU3', 'Q5VWU4', 'Q6KCM4', 'Q6KCM6', 'Q6UX48', 'Q705K2', 'Q96PZ1', 'Q9BSA6']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC25A23', 'SLC25A24', 'SLC25A41', 'SLC25A25']	['SLC25A25', ' MCSC', ' PCSCL', ' SCAMC-2']
116285	Q08AH1	['Acyl-coenzyme A synthetase ACSM1, mitochondrial', 'Acyl-CoA synthetase medium-chain family member 1', 'Benzoate--CoA ligase', 'Butyrate--CoA ligase 1', 'Butyryl-coenzyme A synthetase 1', 'Lipoate-activating enzyme', 'Middle-chain acyl-CoA synthetase 1', 'Xenobiotic/medium-chain fatty acid-CoA ligase HXM-B']	['ACSM1', 'BUCS1', 'LAE', 'MACS1']	Monomer.	Catalyzes the activation of fatty acids by CoA to produce an acyl-CoA, the first step in fatty acid metabolism (PubMed:10434065). Capable of activating medium-chain fatty acids (e.g. butyric (C4) to decanoic (C10) acids), and certain carboxylate-containing xenobiotics, e.g. benzoate (PubMed:10434065). Also catalyzes the activation of lipoate to lipoyl-nucleoside monophosphate (By similarity). Activates lipoate with GTP at a 1000-fold higher rate than with ATP and activates both (R)- and (S)-lipoate to the respective lipoyl-GMP, with a preference for (R)-lipoate (By similarity).	['Q08AH1', 'Q08AH2', 'Q96A20']		[]	[]		[]	[]	[]	[]	['family', 'acyl-CoA', 'fatty']	[]	False	True	False	[]	[]	['ACSM1']	['ACSM1', ' BUCS1', ' MACS1']
116285	B2RAP4	[]	[]			['B2RAP4']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['ACSM1']	['ACSM1', ' BUCS1', ' MACS1']
1183	P51793	['H(+)/Cl(-) exchange transporter 4', 'Chloride channel protein 4', 'ClC-4', 'Chloride transporter ClC-4']	[]	Monomer (PubMed:28972156). Forms heterodimers with CLCN3 (PubMed:28972156).	Strongly outwardly rectifying, electrogenic H(+)/Cl(-)exchanger which mediates the exchange of chloride ions against protons (PubMed:18063579, PubMed:28972156, PubMed:23647072, PubMed:27550844, PubMed:25644381). The CLC channel family contains both chloride channels and proton-coupled anion transporters that exchange chloride or another anion for protons (PubMed:29845874). The presence of conserved gating glutamate residues is typical for family members that function as antiporters (PubMed:29845874).	['P51793', 'A1L3U1', 'B7Z5Z4', 'Q9UBU1']		[]	[]		[]	[]	['CLCN3']	['clcn3', 'pubmed', '28972156', 's', 'heterodimers', 'with', 'clcn3', 'pubmed', '28972156', 'heterodimers', 'with', 'clcn3', 'pubmed', '28972156']	[]	[]	False	False	False	[]	[]	['CLCN5', 'CLCN4', 'CLCN3']	['CLCN4', ' CLC4', ' ClC-4', ' ClC-4A', ' MRX15', ' MRX49', ' MRXSRC']
120103	Q6YBV0	['Proton-coupled amino acid transporter 4', 'Proton/amino acid transporter 4']	['SLC36A4', 'PAT4']		Functions as a sodium-independent electroneutral transporter for tryptophan, proline and alanine. Inhibited by sarcosine.	['Q6YBV0', 'Q86X30', 'Q8IVM5', 'Q8N8S6']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC36A3', 'SLC36A1', 'SLC36A2', 'SLC36A4']	['SLC36A4', ' PAT4']
121260	Q8N697	['Solute carrier family 15 member 4', 'Peptide transporter 4', 'Peptide/histidine transporter 1', 'hPHT1']	['SLC15A4', 'PHT1', 'PTR4', 'FP12591']	Interacts with TASL; leading to TASL recruitment to endolysosome.	Proton-coupled amino-acid transporter that mediates the transmembrane transport of L-histidine and some di- and tripeptides from inside the lysosome to the cytosol, and plays a key role in innate immune response (PubMed:16289537, PubMed:25238095, PubMed:29224352). Able to transport a variety of di- and tripeptides, including carnosine and some peptidoglycans (PubMed:29224352, PubMed:31073693). Transporter activity is pH-dependent and maximized in the acidic lysosomal environment (By similarity). Involved in the detection of microbial pathogens by toll-like receptors (TLRs) and NOD-like receptors (NLRs), probably by mediating transport of bacterial peptidoglycans across the endolysosomal membrane: catalyzes the transport of certain bacterial peptidoglycans, such as muramyl dipeptide (MDP), the NOD2 ligand, and L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate (tri-DAP), the NOD1 ligand (PubMed:25238095, PubMed:29224352). Required for TLR7, TLR8 and TLR9-mediated type I interferon (IFN-I) productions in plasmacytoid dendritic cells (pDCs) (PubMed:25238095). Independently of its transporter activity, also promotes the recruitment of innate immune adapter TASL to endolysosome downstream of TLR7, TLR8 and TLR9: TASL recruitment leads to the specific recruitment and activation of IRF5 (PubMed:32433612). Required for isotype class switch recombination to IgG2c isotype in response to TLR9 stimulation (By similarity). Required for mast cell secretory-granule homeostasis by limiting mast cell functions and inflammatory responses (By similarity).	['Q8N697', 'A6H8Y9', 'B3KTK1', 'Q71M34', 'Q7Z5F8', 'Q8TAH0']		[]	[]		['TASL', 'TASL']	[]	[]	['tasl', 'leading', 'to', 'tasl', 'recruitment', 'to', 'endolysosome', 'with', 'tasl', 'leading', 'to', 'tasl', 'recruitment', 'to', 'endolysosome', 's', 'with', 'tasl', 'leading', 'to', 'tasl', 'recruitment', 'to', 'endolysosome']	[]	[]	False	False	False	[]	[]	['SLC15A3', 'SLC15A4']	['SLC15A4', ' FP12591', ' PHT1', ' PTR4']
122402	Q8NDG6	['ATP-dependent RNA helicase TDRD9']	['TDRD9', 'C14orf75']	Interacts with piRNA-associated proteins PIWIL1 and PIWIL4.	ATP-binding RNA helicase required during spermatogenesis (PubMed:28536242). Required to repress transposable elements and prevent their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Acts downstream of piRNA biogenesis: exclusively required for transposon silencing in the nucleus, suggesting that it acts as a nuclear effector in the nucleus together with PIWIL4.	['Q8NDG6', 'A1A4S7', 'Q6ZU54', 'Q8N7T3', 'Q8N827', 'Q8N9V5', 'Q96AS9']		[]	[]		['PIWIL1', 'PIWIL4']	[]	[]	['pirna', 'associated', 'proteins', 'piwil1', 'and', 'piwil4', 'with', 'pirna', 'associated', 'proteins', 'piwil1', 'and', 'piwil4', 's', 'with', 'pirna', 'associated', 'proteins', 'piwil1', 'and', 'piwil4']	[]	[]	False	False	False	[]	['PIWIL4', 'TDRD1', 'ASZ1', 'PIWIL2', 'DDX4', 'MOV10L1', 'MAEL', 'TDRD5', 'HENMT1']	['TDRD9']	['TDRD9', ' C14orf75', ' HIG-1', ' HLS', ' NET54', ' SPGF30', ' SPNE']
122402	Q86WA0	[]	[]			['Q86WA0']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['TDRD9']	['TDRD9', ' C14orf75', ' HIG-1', ' HLS', ' NET54', ' SPGF30', ' SPNE']
122481	Q96M32	['Adenylate kinase 7', 'AK 7']	[]		Nucleoside monophosphate (NMP) kinase that catalyzes the reversible transfer of the terminal phosphate group between nucleoside triphosphates and monophosphates. Has highest activity toward AMP, and weaker activity toward dAMP, CMP and dCMP. Also displays broad nucleoside diphosphate kinase activity. Involved in maintaining ciliary structure and function.	['Q96M32', 'Q8IYP6']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	[]	['AK7', ' AK_7', ' CFAP75', ' FAP75', ' SPGF27']
122622	Q8N142	['Adenylosuccinate synthetase isozyme 1', 'Adenylosuccinate synthetase, basic isozyme', 'Adenylosuccinate synthetase, muscle isozyme', 'M-type adenylosuccinate synthetase', 'Adenylosuccinate synthetase-like 1', 'AdSSL1', 'IMP--aspartate ligase 1']	['ADSS1', 'ADSSL1']	Homodimer.	Component of the purine nucleotide cycle (PNC), which interconverts IMP and AMP to regulate the nucleotide levels in various tissues, and which contributes to glycolysis and ammoniagenesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP.	['Q8N142', 'Q86TT6', 'Q8N714']		[]	[]		[]	[]	[]	[]	[]	[]	True	False	False	[]	[]	['ADSS2', 'ADSS1']	['ADSS1', ' ADSSL1', ' MPD5']
123096	Q8N8R3	['Mitochondrial basic amino acids transporter', 'Carnitine/acylcarnitine translocase-like', 'CACT-like', 'Mitochondrial carnitine/acylcarnitine carrier protein CACL', 'Mitochondrial ornithine transporter 3', 'Solute carrier family 25 member 29']	['SLC25A29', 'C14orf69', 'ORNT3']		Transports arginine, lysine, homoarginine, methylarginine and, to a much lesser extent, ornithine and histidine (PubMed:24652292). Can restore ornithine transport in cells lacking the primary mitochondrial ornithine transporter SLC25A15 (PubMed:19287344). Does not transport carnitine nor acylcarnitines (PubMed:24652292). Functions by both counter-exchange and uniport mechanisms (PubMed:24652292).	['Q8N8R3', 'A3KMR5', 'Q541V0']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC25A20', 'SLC25A29']	['SLC25A29', ' C14orf69', ' CACL', ' ORNT3']
1244	Q92887	['Canalicular multispecific organic anion transporter 1', 'ATP-binding cassette sub-family C member 2', 'Canalicular multidrug resistance protein', 'Multidrug resistance-associated protein 2']	['ABCC2', 'CMOAT', 'CMOAT1', 'CMRP', 'MRP2']		Mediates hepatobiliary excretion of numerous organic anions and conjugated organic anions such as methotrexate, 17beta-estradiol 17-glucosiduronic acid and leukotriene C4 (PubMed:11500505). Also transports sulfated bile salt such as taurolithocholate sulfate (PubMed:16332456). May function as a cellular cisplatin transporter.	['Q92887', 'B2RMT8', 'Q14022', 'Q5T2B1', 'Q92500', 'Q92798', 'Q99663', 'Q9UMS2']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['ABCC2']	['ABCC2', ' ABC30', ' CMOAT', ' DJS', ' MRP2', ' cMRP']
124565	Q9HBR0	['Putative sodium-coupled neutral amino acid transporter 10']	['SLC38A10', 'PP1744']		Putative sodium-dependent amino acid/proton antiporter.	['Q9HBR0', 'Q6ZRC5', 'Q8NA99', 'Q96C66']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC38A10']	['SLC38A10', ' PP1744']
125206	A0PJK1	['Sodium/glucose cotransporter 5', 'Na(+)/glucose cotransporter 5']	['SLC5A10', 'SGLT5']		High capacity transporter for mannose and fructose and, to a lesser extent, glucose, AMG, and galactose.	['A0PJK1', 'A8MUC9', 'B4DPI0', 'B7WPR4', 'Q6P5X0', 'Q8IXM4', 'Q96LQ1']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC5A10']	['SLC5A10', ' SGLT-5', ' SGLT5']
125965	Q6YFQ2	['Cytochrome c oxidase subunit 6B2', 'Cancer/testis antigen 59', 'CT59', 'Cytochrome c oxidase subunit VIb isoform 2', 'COX VIb-2', 'Cytochrome c oxidase subunit VIb, testis-specific isoform']	[]	Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 14 subunits. The complex is composed of a catalytic core of 3 subunits MT-CO1, MT-CO2 and MT-CO3, encoded in the mitochondrial DNA, and 11 supernumerary subunits COX4I1 (or COX4I2), COX5A, COX5B, COX6A1 (or COX6A2), COX6B1 (or COX6B2), COX6C, COX7A2 (or COX7A1), COX7B, COX7C, COX8A and NDUFA4, which are encoded in the nuclear genome (By similarity). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with NADH-ubiquinone oxidoreductase (complex I, CI) and ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in different assemblies (supercomplex SCI(1)III(2)IV(1) and megacomplex MCI(2)III(2)IV(2)) (By similarity).	Component of the cytochrome c oxidase, the last enzyme in the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradient over the inner membrane that drives transmembrane transport and the ATP synthase. Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Electrons originating from reduced cytochrome c in the intermembrane space (IMS) are transferred via the dinuclear copper A center (CU(A)) of subunit 2 and heme A of subunit 1 to the active site in subunit 1, a binuclear center (BNC) formed by heme A3 and copper B (CU(B)). The BNC reduces molecular oxygen to 2 water molecules using 4 electrons from cytochrome c in the IMS and 4 protons from the mitochondrial matrix.	['Q6YFQ2', 'Q7L1R4', 'Q96DL5']		[]	[]		[]	['MT-CO1', 'MT-CO2', 'MT-CO3', 'DNA', 'COX4I1', 'COX4I2', 'COX5A', 'COX5B', 'COX6A1', 'COX6A2', 'COX6B1', 'COX6B2', 'COX6C', 'COX7A2', 'COX7A1', 'COX7B', 'COX7C', 'COX8A', 'NDUFA4']	['COX4I1', 'COX4I2', 'COX5A', 'COX5B', 'COX6A1', 'COX6A2', 'COX6B1', 'COX6B2', 'COX6C', 'COX7A2', 'COX7A1', 'COX7B', 'COX7C', 'COX8A', 'NDUFA4', 'III', 'CIII', 'SCI', 'III', 'MCI', 'III']	['iv', 'civ', 'a', 'multisubunit', 'enzyme', 'composed', 'of', '14', 'subunits', 'of', 'the', 'cytochrome', 'c', 'oxidase', 'complex', 'iv', 'civ', 'a', 'multisubunit', 'enzyme', 'composed', 'of', '14', 'subunits', '14', 'subunits', 'iv', 'civ', 'a', 'multisubunit', 'enzyme', 'composed', 'of', '14', 'subunits', 'of', 'the', 'cytochrome', 'c', 'oxidase', 'complex', 'iv', 'civ', 'a', 'multisubunit', 'enzyme', 'composed', 'of', '14', 'subunits', 'is', 'composed', 'of', 'a', 'catalytic', 'core', 'of', '3', 'subunits', 'mt', 'co1', 'mt', 'co2', 'and', 'mt', 'co3', 'encoded', 'in', 'the', 'mitochondrial', 'dna', 'and', '11', 'supernumerary', 'subunits', 'cox4i1', 'or', 'cox4i2', 'cox5a', 'cox5b', 'cox6a1', 'or', 'cox6a2', 'cox6b1', 'or', 'cox6b2', 'cox6c', 'cox7a2', 'or', 'cox7a1', 'cox7b', 'cox7c', 'cox8a', 'and', 'ndufa4', 'which', 'are', 'encoded', 'in', 'the', 'nuclear', 'genome', 'by', 'similarity', 'a', 'catalytic', 'core', 'of', '3', 'subunits', 'mt', 'co1', 'mt', 'co2', 'and', 'mt', 'co3', 'encoded', 'in', 'the', 'mitochondrial', 'dna', 'and', '11', 'supernumerary', 'subunits', 'cox4i1', 'or', 'cox4i2', 'cox5a', 'cox5b', 'cox6a1', 'or', 'cox6a2', 'cox6b1', 'or', 'cox6b2', 'cox6c', 'cox7a2', 'or', 'cox7a1', 'cox7b', 'cox7c', 'cox8a', 'and', 'ndufa4', 'which', 'are', 'encoded', 'in', 'the', 'nuclear', 'genome', 'by', 'similarity', 'is', 'composed', 'of', 'a', 'catalytic', 'core', 'of', '3', 'subunits', 'mt', 'co1', 'mt', 'co2', 'and', 'mt', 'co3', 'encoded', 'in', 'the', 'mitochondrial', 'dna', 'and', '11', 'supernumerary', 'subunits', 'cox4i1', 'or', 'cox4i2', 'cox5a', 'cox5b', 'cox6a1', 'or', 'cox6a2', 'cox6b1', 'or', 'cox6b2', 'cox6c', 'cox7a2', 'or', 'cox7a1', 'cox7b', 'cox7c', 'cox8a', 'and', 'ndufa4', 'which', 'are', 'encoded', 'in', 'the', 'nuclear', 'genome', 'by', 'similarity', 'exists', 'as', 'a', 'monomer', 'or', 'a', 'dimer', 'and', 'forms', 'super', 'es', 'scs', 'in', 'the', 'inner', 'mitochondrial', 'membrane', 'with', 'nadh', 'ubiquinone', 'oxidoreductase', 'i', 'ci', 'and', 'ubiquinol', 'cytochrome', 'c', 'oxidoreductase', 'cytochrome', 'b', 'c1', 'iii', 'ciii', 'resulting', 'in', 'different', 'assemblies', 'super', 'sci', '1', 'iii', '2', 'iv', '1', 'and', 'mega', 'mci', '2', 'iii', '2', 'iv', '2', 'by', 'similarity', 's', 'supercomplexes', 'scs', 'in', 'the', 'inner', 'mitochondrial', 'membrane', 'with', 'nadh', 'ubiquinone', 'oxidoreductase', 'complex', 'i', 'ci', 'and', 'ubiquinol', 'cytochrome', 'c', 'oxidoreductase', 'cytochrome', 'b', 'c1', 'complex', 'complex', 'iii', 'ciii', 'resulting', 'in', 'different', 'assemblies', 'supercomplex', 'sci', '1', 'iii', '2', 'iv', '1', 'and', 'megacomplex', 'mci', '2', 'iii', '2', 'iv', '2', 'by', 'similarity', 'supercomplexes', 'scs', 'in', 'the', 'inner', 'mitochondrial', 'membrane', 'with', 'nadh', 'ubiquinone', 'oxidoreductase', 'complex', 'i', 'ci', 'and', 'ubiquinol', 'cytochrome', 'c', 'oxidoreductase', 'cytochrome', 'b', 'c1', 'complex', 'complex', 'iii', 'ciii', 'resulting', 'in', 'different', 'assemblies', 'supercomplex', 'sci', '1', 'iii', '2', 'iv', '1', 'and', 'megacomplex', 'mci', '2', 'iii', '2', 'iv', '2', 'by', 'similarity', 'exists', 'as', 'a', 'monomer', 'or', 'a', 'dimer', 'and', 'forms', 'super', 'es', 'scs', 'in', 'the', 'inner', 'mitochondrial', 'membrane', 'with', 'nadh', 'ubiquinone', 'oxidoreductase', 'i', 'ci', 'and', 'ubiquinol', 'cytochrome', 'c', 'oxidoreductase', 'cytochrome', 'b', 'c1', 'iii', 'ciii', 'resulting', 'in', 'different', 'assemblies', 'super', 'sci', '1', 'iii', '2', 'iv', '1', 'and', 'mega', 'mci', '2', 'iii', '2', 'iv', '2', 'by', 'similarity']	['6B2', 'VIb', 'VIb']	[]	True	True	False	[]	[]	['COX6B1', 'COX6B2']	['COX6B2', ' COXVIB2', ' CT59']
126129	Q8TCG5	['Carnitine O-palmitoyltransferase 1, brain isoform', 'CPT1-B', 'CPT IC', 'Carnitine O-palmitoyltransferase I, brain isoform', 'CPTI-B', 'Carnitine palmitoyltransferase 1C']	['CPT1C', 'CATL1']	Peripherally associated with AMPAR complex. AMPAR complex consists of an inner core made of 4 pore-forming GluA/GRIA proteins (GRIA1, GRIA2, GRIA3 and GRIA4) and 4 major auxiliary subunits arranged in a twofold symmetry. One of the two pairs of distinct binding sites is occupied either by CNIH2, CNIH3 or CACNG2, CACNG3. The other harbors CACNG2, CACNG3, CACNG4, CACNG8 or GSG1L. This inner core of AMPAR complex is complemented by outer core constituents binding directly to the GluA/GRIA proteins at sites distinct from the interaction sites of the inner core constituents. Outer core constituents include at least PRRT1, PRRT2, CKAMP44/SHISA9, FRRS1L and NRN1. The proteins of the inner and outer core serve as a platform for other, more peripherally associated AMPAR constituents, including CPT1C. Alone or in combination, these auxiliary subunits control the gating and pharmacology of the AMPAR complex and profoundly impact their biogenesis and protein processing (By similarity). Interacts with ATL1 (PubMed:25751282).	May play a role in lipid metabolic process.	['Q8TCG5', 'A8K0Z8', 'Q5K6N5', 'Q8N6Q9', 'Q8NDS6', 'Q8TE84']		[]	[]		['ATL1']	['AMPAR', 'GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']	[]	['consists', 'of', 'an', 'inner', 'core', 'made', 'of', '4', 'pore', 'forming', 'glua', 'gria', 'proteins', 'gria1', 'gria2', 'gria3', 'and', 'gria4', 'and', '4', 'major', 'auxiliary', 'subunits', 'arranged', 'in', 'a', 'twofold', 'symmetry', 'ing', 'glua', 'gria', 'proteins', 'gria1', 'gria2', 'gria3', 'and', 'gria4', 'and', '4', 'major', 'auxiliary', 'subunits', 'arranged', 'in', 'a', 'twofold', 'symmetry', 'an', 'inner', 'core', 'made', 'of', '4', 'pore', 'forming', 'glua', 'gria', 'proteins', 'gria1', 'gria2', 'gria3', 'and', 'gria4', 'and', '4', 'major', 'auxiliary', 'subunits', 'arranged', 'in', 'a', 'twofold', 'symmetry', 'consists', 'of', 'an', 'inner', 'core', 'made', 'of', '4', 'pore', 'forming', 'glua', 'gria', 'proteins', 'gria1', 'gria2', 'gria3', 'and', 'gria4', 'and', '4', 'major', 'auxiliary', 'subunits', 'arranged', 'in', 'a', 'twofold', 'symmetry', 'ing', 'sites', 'is', 'occupied', 'either', 'by', 'cnih2', 'cnih3', 'or', 'cacng2', 'cacng3', 'is', 'complemented', 'by', 'outer', 'core', 'constituents', 'binding', 'directly', 'to', 'the', 'glua', 'gria', 'proteins', 'at', 'sites', 'distinct', 'from', 'the', 'interaction', 'sites', 'of', 'the', 'inner', 'core', 'constituents', 'ing', 'directly', 'to', 'the', 'glua', 'gria', 'proteins', 'at', 'sites', 'distinct', 'from', 'the', 'interaction', 'sites', 'of', 'the', 'inner', 'core', 'constituents', 'ion', 'sites', 'of', 'the', 'inner', 'core', 'constituents', 'is', 'complemented', 'by', 'outer', 'core', 'constituents', 'binding', 'directly', 'to', 'the', 'glua', 'gria', 'proteins', 'at', 'sites', 'distinct', 'from', 'the', 'interaction', 'sites', 'of', 'the', 'inner', 'core', 'constituents', 'for', 'other', 'more', 'peripherally', 'associated', 'ampar', 'constituents', 'including', 'cpt1c', 'and', 'profoundly', 'impact', 'their', 'biogenesis', 'and', 'protein', 'processing', 'by', 'similarity', 'and', 'profoundly', 'impact', 'their', 'biogenesis', 'and', 'protein', 'processing', 'by', 'similarity', 'atl1', 'pubmed', '25751282', 'with', 'atl1', 'pubmed', '25751282', 's', 'with', 'atl1', 'pubmed', '25751282']	[]	[]	True	False	False	[]	[]	['CPT1C']	['CPT1C', ' CATL1', ' CPT1-B', ' CPT1P', ' CPTI-B', ' CPTIC', ' SPG73']
